,EventTime,Origin,Destination
1097,2021.50684,SouthAfrica - Gauteng,SouthAfrica - EasternCape
1098,2021.5561599999999,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1099,2021.58082,SouthAfrica - WesternCape,SouthAfrica - EasternCape
1100,2021.5945199999999,SouthAfrica - WesternCape,SouthAfrica - Limpopo
1101,2021.60822,SouthAfrica - WesternCape,SouthAfrica - EasternCape
1102,2021.64932,SouthAfrica - WesternCape,SouthAfrica - EasternCape
1103,2021.6685,SouthAfrica - EasternCape,SouthAfrica - NorthernCape
1104,2021.67397,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1105,2021.64382,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1106,2021.58295,SouthAfrica - Gauteng,SouthAfrica - EasternCape
1107,2021.7041,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1108,2021.6082099999999,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1109,2021.86574,SouthAfrica - Gauteng,Eswatini
1110,2021.86574,SouthAfrica - Gauteng,Eswatini
1111,2021.77807,SouthAfrica - Gauteng,SouthAfrica - EasternCape
1112,2021.85752,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1113,2021.72329,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1114,2021.87671,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1115,2021.67213,SouthAfrica - Gauteng,USA
1116,2021.7178099999999,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1117,2021.6411,SouthAfrica - Gauteng,SouthAfrica - EasternCape
1118,2021.68219,SouthAfrica - Gauteng,Poland
1119,2021.6794499999999,SouthAfrica - Gauteng,SouthAfrica - FreeState
1120,2021.71782,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1121,2021.69864,SouthAfrica - Gauteng,Eswatini
1122,2021.6849399999999,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
1123,2021.4761799999999,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1124,2021.8685,SouthAfrica - Gauteng,Eswatini
1125,2021.74247,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
1126,2021.67124,SouthAfrica - Gauteng,SouthAfrica - FreeState
1127,2021.56713,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1128,2021.77808,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1129,2021.65206,SouthAfrica - Gauteng,Germany
1130,2021.74521,Germany,SouthAfrica - FreeState
1131,2021.55343,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1132,2021.66947,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1133,2021.71782,SouthAfrica - NorthWest,SouthAfrica - Mpumalanga
1134,2021.55343,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1135,2021.7096,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1136,2021.80549,SouthAfrica - Gauteng,SouthAfrica - EasternCape
1137,2021.72603,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1138,2021.56438,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1139,2021.56132,SouthAfrica - Gauteng,Eswatini
1140,2021.6548,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1141,2021.66575,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1142,2021.78903,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1143,2021.61369,SouthAfrica - Gauteng,SouthAfrica - EasternCape
1144,2021.84383,SouthAfrica - Gauteng,SouthAfrica - EasternCape
1145,2021.7064599999999,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
1146,2021.81917,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1147,2021.72054,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
1148,2021.62191,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1149,2021.59178,SouthAfrica - Gauteng,UnitedKingdom
1150,2021.68767,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1151,2021.60287,SouthAfrica - Gauteng,SouthAfrica - EasternCape
1152,2021.5753399999999,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1153,2021.59999,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1154,2021.60822,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1155,2021.73424,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1156,2021.7612,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1157,2021.59178,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1158,2021.7698599999999,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1159,2021.61369,SouthAfrica - Gauteng,Eswatini
1160,2021.6465699999999,SouthAfrica - Gauteng,Germany
1161,2021.5726,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1162,2022.0164399999999,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1163,2021.74246,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1164,2021.70411,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1165,2021.72877,SouthAfrica - Gauteng,Germany
1166,2021.70685,SouthAfrica - Gauteng,Eswatini
1167,2021.67123,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1168,2021.63287,SouthAfrica - Gauteng,SouthAfrica - FreeState
1169,2021.57157,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1170,2021.66301,SouthAfrica - NorthWest,SouthAfrica - Gauteng
1171,2021.7079099999999,SouthAfrica - NorthWest,SouthAfrica - Mpumalanga
1172,2021.75616,SouthAfrica - NorthWest,SouthAfrica - Mpumalanga
1173,2021.66301,SouthAfrica - NorthWest,SouthAfrica - Gauteng
1174,2021.70694,SouthAfrica - NorthWest,Iceland
1175,2021.7096,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1176,2021.58356,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1177,2021.60822,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1178,2021.6849399999999,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1179,2021.68768,SouthAfrica - Gauteng,France
1180,2021.74796,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1181,2021.6328899999999,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1182,2021.55108,SouthAfrica - Gauteng,Eswatini
1183,2021.61644,Eswatini,SouthAfrica - KwaZulu-Natal
1184,2021.62193,Eswatini,SouthAfrica - Gauteng
1185,2021.8548,Eswatini,SouthAfrica - Mpumalanga
1186,2021.86027,Eswatini,SouthAfrica - Mpumalanga
1187,2021.8548,Eswatini,SouthAfrica - Mpumalanga
1188,2021.87124,Eswatini,SouthAfrica - Mpumalanga
1189,2021.83346,Eswatini,SouthAfrica - Mpumalanga
1190,2021.86029,Eswatini,SouthAfrica - EasternCape
1191,2021.88221,Eswatini,SouthAfrica - EasternCape
1192,2021.88221,Eswatini,SouthAfrica - EasternCape
1193,2021.54794,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1194,2021.70413,SouthAfrica - NorthWest,SouthAfrica - Gauteng
1195,2021.70413,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1196,2021.58904,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1197,2021.63014,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
1198,2021.77809,SouthAfrica - Gauteng,SouthAfrica - FreeState
1199,2021.6435,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1200,2021.51139,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1201,2021.80275,SouthAfrica - NorthWest,SouthAfrica - Gauteng
1202,2021.7561699999999,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1203,2021.6411,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1204,2021.77809,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
1205,2021.60275,SouthAfrica - Gauteng,SouthAfrica - EasternCape
1206,2021.52615,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1207,2021.60276,SouthAfrica - Limpopo,SouthAfrica - NorthWest
1208,2021.57809,SouthAfrica - Gauteng,Ghana
1209,2021.5874099999999,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1210,2021.73974,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1211,2021.56166,SouthAfrica - Gauteng,SouthAfrica - nan
1212,2021.59727,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1213,2021.70189,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1214,2021.80276,SouthAfrica - Gauteng,SouthAfrica - EasternCape
1215,2021.64112,SouthAfrica - Gauteng,SouthAfrica - FreeState
1216,2021.7561799999999,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
1217,2021.6776499999999,SouthAfrica - Gauteng,SouthAfrica - EasternCape
1218,2021.99455,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1219,2021.8192,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1220,2021.71508,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1221,2021.5764,SouthAfrica - Gauteng,Mozambique
1222,2021.57809,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1223,2021.6411,SouthAfrica - WesternCape,SouthAfrica - NorthWest
1224,2021.83289,SouthAfrica - Gauteng,SouthAfrica - FreeState
1225,2021.69865,SouthAfrica - Gauteng,Germany
1226,2021.70138,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1227,2021.85207,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1228,2021.70138,SouthAfrica - Gauteng,Eswatini
1229,2021.72605,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1230,2021.70687,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1231,2021.58906,SouthAfrica - Gauteng,Mozambique
1232,2021.60824,SouthAfrica - Gauteng,SouthAfrica - EasternCape
1233,2021.74796,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1234,2021.70139,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1235,2021.7096099999999,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1236,2021.76441,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1237,2021.72057,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1238,2021.62468,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1239,2021.58084,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1240,2021.73974,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
1241,2021.48093,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1242,2021.74522,SouthAfrica - WesternCape,Botswana
1243,2021.61054,SouthAfrica - WesternCape,Chad
1244,2021.64659,Chad,France
1245,2021.64933,France,Italy
1246,2021.68495,Italy,Canada
1247,2021.56988,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1248,2021.6390099999999,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1249,2021.67994,SouthAfrica - NorthWest,SouthAfrica - NorthernCape
1250,2021.73973,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1251,2021.90137,SouthAfrica - WesternCape,SouthAfrica - EasternCape
1252,2021.73974,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1253,2021.60276,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1254,2021.72057,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1255,2021.59715,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1256,2021.58905,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1257,2021.48977,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1258,2021.8657699999999,SouthAfrica - Gauteng,Eswatini
1259,2021.61698,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1260,2021.57262,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1261,2021.5918,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1262,2021.68495,SouthAfrica - KwaZulu-Natal,SouthAfrica - Gauteng
1263,2021.53483,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1264,2021.64385,SouthAfrica - WesternCape,SouthAfrica - EasternCape
1265,2021.63563,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1266,2021.5644,SouthAfrica - Gauteng,Mozambique
1267,2021.8794599999999,SouthAfrica - Gauteng,SouthAfrica - EasternCape
1268,2021.61645,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1269,2021.5071699999999,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1270,2021.5644,SouthAfrica - WesternCape,SouthAfrica - Gauteng
1271,2021.68221,SouthAfrica - WesternCape,Eswatini
1272,2021.5874,SouthAfrica - WesternCape,SouthAfrica - KwaZulu-Natal
1273,2021.69316,SouthAfrica - KwaZulu-Natal,SouthAfrica - Gauteng
1274,2021.51234,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1275,2021.6328899999999,SouthAfrica - WesternCape,SouthAfrica - Gauteng
1276,2021.81919,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1277,2021.64795,SouthAfrica - WesternCape,SouthAfrica - EasternCape
1278,2021.60275,SouthAfrica - Gauteng,SouthAfrica - FreeState
1279,2021.55984,SouthAfrica - Gauteng,Netherlands
1280,2021.59111,Netherlands,SouthAfrica - KwaZulu-Natal
1281,2021.70139,SouthAfrica - Gauteng,SouthAfrica - FreeState
1282,2021.75892,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1283,2021.60824,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1284,2021.57883,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1285,2021.65251,SouthAfrica - Gauteng,SouthAfrica - FreeState
1286,2021.6021799999999,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1287,2021.62743,SouthAfrica - Mpumalanga,SouthAfrica - Gauteng
1288,2021.5559799999999,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1289,2021.62742,SouthAfrica - NorthWest,SouthAfrica - Gauteng
1290,2021.7424899999999,SouthAfrica - NorthWest,SouthAfrica - Mpumalanga
1291,2021.6329,SouthAfrica - NorthWest,USA
1292,2021.54523,SouthAfrica - Gauteng,Norway
1293,2021.67948,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
1294,2021.70688,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1295,2021.69592,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1296,2021.77811,SouthAfrica - Gauteng,Botswana
1297,2021.58161,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1298,2021.72057,SouthAfrica - KwaZulu-Natal,SouthAfrica - Mpumalanga
1299,2021.58359,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1300,2021.58358,SouthAfrica - Gauteng,SouthAfrica - FreeState
1301,2021.66304,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1302,2021.6329,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
1303,2021.76166,SouthAfrica - Gauteng,SouthAfrica - FreeState
1304,2021.66577,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1305,2021.56988,SouthAfrica - Gauteng,SouthAfrica - FreeState
1306,2021.63015,SouthAfrica - Gauteng,SouthAfrica - FreeState
1307,2021.75619,SouthAfrica - Gauteng,SouthAfrica - FreeState
1308,2021.5876,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1309,2021.74523,SouthAfrica - WesternCape,SouthAfrica - FreeState
1310,2021.58632,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1311,2021.65755,SouthAfrica - Gauteng,UnitedKingdom
1312,2021.7753599999999,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1313,2021.70413,SouthAfrica - Gauteng,SouthAfrica - EasternCape
1314,2021.5994699999999,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1315,2021.65236,SouthAfrica - Limpopo,SouthAfrica - NorthernCape
1316,2021.54522,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1317,2021.58358,SouthAfrica - WesternCape,SouthAfrica - Gauteng
1318,2021.58358,SouthAfrica - Gauteng,SouthAfrica - nan
1319,2021.70413,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1320,2021.74797,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1321,2021.70687,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1322,2021.60824,SouthAfrica - Gauteng,Mozambique
1323,2021.7233099999999,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1324,2021.6603,SouthAfrica - Gauteng,Mozambique
1325,2021.74523,SouthAfrica - Gauteng,USA
1326,2021.52547,SouthAfrica - Gauteng,Botswana
1327,2021.66029,Botswana,UnitedKingdom
1328,2021.66579,Botswana,SouthAfrica - WesternCape
1329,2021.72604,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1330,2021.48936,SouthAfrica - Gauteng,SouthAfrica - FreeState
1331,2021.70413,SouthAfrica - FreeState,Eswatini
1332,2021.47428,SouthAfrica - Gauteng,Eswatini
1333,2021.7616699999999,Eswatini,SouthAfrica - NorthernCape
1334,2021.5863299999999,Eswatini,SouthAfrica - KwaZulu-Natal
1335,2021.63017,SouthAfrica - Gauteng,Zimbabwe
1336,2021.61647,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1337,2021.66852,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1338,2021.63291,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1339,2021.95894,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1340,2021.58086,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1341,2021.69433,SouthAfrica - Gauteng,SouthAfrica - EasternCape
1342,2021.77538,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1343,2021.60277,SouthAfrica - Gauteng,SouthAfrica - EasternCape
1344,2021.60277,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1345,2021.74523,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1346,2021.75893,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1347,2021.51784,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1348,2021.56168,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1349,2021.7479799999999,SouthAfrica - KwaZulu-Natal,SouthAfrica - NorthWest
1350,2021.89593,SouthAfrica - KwaZulu-Natal,SouthAfrica - NorthWest
1351,2021.6191999999999,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1352,2022.01373,SouthAfrica - Gauteng,SouthAfrica - EasternCape
1353,2021.66304,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1354,2021.64934,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1355,2021.66304,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1356,2021.7424899999999,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1357,2021.64386,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1358,2021.69866,SouthAfrica - Gauteng,Eswatini
1359,2021.60003,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1360,2021.6603,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1361,2021.66031,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1362,2021.6055099999999,SouthAfrica - Gauteng,SouthAfrica - EasternCape
1363,2021.68496,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1364,2021.76441,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1365,2021.56041,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1366,2021.69391,SouthAfrica - Limpopo,Slovenia
1367,2021.65483,SouthAfrica - Limpopo,SouthAfrica - NorthernCape
1368,2021.56716,SouthAfrica - Limpopo,SouthAfrica - NorthWest
1369,2021.67949,SouthAfrica - Limpopo,SouthAfrica - FreeState
1370,2021.60552,SouthAfrica - Limpopo,SouthAfrica - EasternCape
1371,2021.6247,SouthAfrica - EasternCape,SouthAfrica - NorthWest
1372,2021.72059,SouthAfrica - NorthWest,Eswatini
1373,2021.85484,Eswatini,SouthAfrica - Mpumalanga
1374,2021.75893,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1375,2021.74797,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1376,2021.59181,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1377,2021.74523,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1378,2021.59292,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
1379,2021.63839,SouthAfrica - NorthernCape,UnitedKingdom
1380,2021.71784,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1381,2021.72332,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1382,2021.59456,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1383,2021.74525,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1384,2021.61647,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1385,2021.55743,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1386,2021.62195,SouthAfrica - NorthWest,SouthAfrica - FreeState
1387,2021.57465,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1388,2021.69319,SouthAfrica - WesternCape,SouthAfrica - KwaZulu-Natal
1389,2021.68223,SouthAfrica - Gauteng,USA
1390,2021.64936,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1391,2021.57265,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1392,2021.49858,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1393,2021.61375,SouthAfrica - WesternCape,SouthAfrica - EasternCape
1394,2021.56712,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1395,2021.5593999999999,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1396,2021.7863399999999,SouthAfrica - KwaZulu-Natal,SouthAfrica - Gauteng
1397,2021.85756,SouthAfrica - KwaZulu-Natal,SouthAfrica - Gauteng
1398,2021.78908,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1399,2021.8639799999999,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1400,2021.6761099999999,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1401,2021.7973,SouthAfrica - Mpumalanga,SouthAfrica - KwaZulu-Natal
1402,2021.64115,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1403,2021.58909,SouthAfrica - Gauteng,SouthAfrica - EasternCape
1404,2021.60005,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1405,2021.72334,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1406,2021.60586,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1407,2022.00279,SouthAfrica - Gauteng,Eswatini
1408,2021.58361,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1409,2021.93704,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1410,2021.8442499999999,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1411,2021.52882,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1412,2021.73704,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1413,2021.95896,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1414,2021.61728,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
1415,2021.6493699999999,SouthAfrica - NorthernCape,Japan
1416,2021.99183,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1417,2021.64114,SouthAfrica - Gauteng,Eswatini
1418,2021.61375,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1419,2021.69868,SouthAfrica - NorthWest,SouthAfrica - Gauteng
1420,2021.80005,SouthAfrica - Gauteng,Lesotho
1421,2021.78087,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1422,2021.75621,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
1423,2021.73704,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1424,2021.58087,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1425,2021.6630599999999,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1426,2021.90964,SouthAfrica - Gauteng,SouthAfrica - EasternCape
1427,2021.74799,SouthAfrica - Gauteng,SouthAfrica - NorthernCape
1428,2021.83566,SouthAfrica - NorthernCape,SouthAfrica - NorthWest
1429,2021.62198,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1430,2021.48477,SouthAfrica - Gauteng,SouthAfrica - WesternCape
1431,2021.53978,SouthAfrica - WesternCape,SouthAfrica - Gauteng
1432,2021.55348,SouthAfrica - WesternCape,SouthAfrica - Gauteng
1433,2021.52609,SouthAfrica - WesternCape,SouthAfrica - Gauteng
1434,2021.8576,SouthAfrica - Gauteng,SouthAfrica - EasternCape
1435,2021.6164899999999,SouthAfrica - WesternCape,SouthAfrica - EasternCape
1436,2021.55347,SouthAfrica - WesternCape,SouthAfrica - NorthWest
1437,2021.6438699999999,SouthAfrica - WesternCape,SouthAfrica - NorthWest
1438,2021.60278,SouthAfrica - WesternCape,SouthAfrica - NorthernCape
1439,2021.62196,SouthAfrica - WesternCape,SouthAfrica - Gauteng
1440,2021.60826,SouthAfrica - WesternCape,SouthAfrica - Gauteng
1441,2021.748,SouthAfrica - WesternCape,SouthAfrica - EasternCape
1442,2021.74251,SouthAfrica - WesternCape,Germany
1443,2021.7479799999999,SouthAfrica - WesternCape,SouthAfrica - Mpumalanga
1444,2021.57539,SouthAfrica - WesternCape,Denmark
1445,2021.58087,SouthAfrica - WesternCape,SouthAfrica - EasternCape
1446,2021.75894,SouthAfrica - WesternCape,SouthAfrica - Gauteng
1447,2021.97264,SouthAfrica - WesternCape,SouthAfrica - Gauteng
1448,2021.79901,SouthAfrica - WesternCape,USA
1449,2021.71239,SouthAfrica - WesternCape,UnitedKingdom
1450,2021.8301999999999,SouthAfrica - WesternCape,SouthAfrica - Gauteng
1451,2021.66033,SouthAfrica - WesternCape,SouthAfrica - Limpopo
1452,2021.87677,SouthAfrica - WesternCape,SouthAfrica - EasternCape
1453,2021.6822399999999,SouthAfrica - WesternCape,SouthAfrica - Mpumalanga
1454,2021.61375,SouthAfrica - WesternCape,SouthAfrica - Mpumalanga
1455,2021.66581,SouthAfrica - WesternCape,SouthAfrica - NorthernCape
1456,2021.79183,SouthAfrica - WesternCape,SouthAfrica - EasternCape
1457,2021.59184,SouthAfrica - WesternCape,SouthAfrica - Limpopo
1458,2021.6164899999999,SouthAfrica - WesternCape,SouthAfrica - EasternCape
1459,2021.8959499999999,SouthAfrica - WesternCape,SouthAfrica - KwaZulu-Natal
1460,2021.72061,SouthAfrica - WesternCape,SouthAfrica - Mpumalanga
1461,2021.83293,SouthAfrica - WesternCape,Switzerland
1462,2021.62746,SouthAfrica - WesternCape,SouthAfrica - EasternCape
1463,2021.8165,SouthAfrica - EasternCape,SouthAfrica - WesternCape
1464,2021.80555,SouthAfrica - WesternCape,SouthAfrica - EasternCape
1465,2021.77364,SouthAfrica - WesternCape,SouthAfrica - EasternCape
1466,2021.81649,SouthAfrica - WesternCape,SouthAfrica - EasternCape
1467,2021.80554,SouthAfrica - WesternCape,SouthAfrica - EasternCape
1468,2021.60384,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1469,2021.6301899999999,SouthAfrica - NorthWest,SouthAfrica - Limpopo
1470,2021.73156,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1471,2021.60827,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1472,2021.65211,SouthAfrica - Limpopo,SouthAfrica - Gauteng
1473,2021.65211,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1474,2021.73705,SouthAfrica - Gauteng,SouthAfrica - Mpumalanga
1475,2021.60828,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1476,2021.748,SouthAfrica - Gauteng,SouthAfrica - KwaZulu-Natal
1477,2021.6164999999999,SouthAfrica - Gauteng,SouthAfrica - Limpopo
1478,2021.52715,SouthAfrica - Gauteng,SouthAfrica - NorthWest
1479,2021.60554,SouthAfrica - Gauteng,SouthAfrica - Limpopo
